126-0111-01,-45.07419856615721,5.551259851323307,71.41456688641954,17.69757369436005,-2.8699706451190203,-9.039258844529916,-14.494432614789135,-10.37151997805331,-15.412805339885052,-19.232932352289797,4.868468968267431,3.0202204746260706,-4.680211998017069,2
77-0195-01,-43.54825983161226,-14.857526270278075,-12.046364803247714,-10.490772429838241,-4.066607373717717,-12.03994659240617,-7.09916804171252,-14.674897587420304,-5.778319390939108,-5.202976536784256,11.313392283217901,-12.084619653974109,-0.7321992387032065,0
126-0117-01,-43.648802152112225,-12.901672768749862,-11.756042701520165,-12.745883991977225,0.7896103397467017,-12.667908383814307,-4.821011912976687,-17.38462865164807,-14.565524595625313,0.7029743245284553,28.645751020683207,-10.7224852162729,0.36269162601554905,0
126-0130-01,1212.1317894144015,-1.4453186429248381,1.2068388389453508,0.039326574631761216,-0.014534846320325059,0.0047036985507820026,0.05226920671880434,0.004094885650841406,-0.13462013771285822,-0.0801309662733036,-0.04901424472784015,-0.07034068687159656,-0.017337538067361522,0
126-0149-01,-43.691041902576444,-16.727575659826936,-11.990736709529267,-5.429171910914442,-3.4657137693251268,-8.084925101280534,5.037292168129072,-7.825293761352853,-11.675578098433556,-18.299274644416137,1.5845383085936084,24.220398698062347,5.148211539109158,0
77-0041-02,-47.097235113267054,44.62252793032798,286.4697993760286,-3.6771095811396317,0.727054610873617,2.6549804966310564,3.713310765967779,3.4094707815202914,3.7629325623447167,5.106736891700905,-1.7129316669389798,-0.8827809679347848,1.4450441415412207,0
77-0041-04,-43.670577817082204,-16.71071158218888,-11.915435748557298,-3.300801707645879,-2.7482334433911064,2.450813327566836,18.43223048468892,-12.038105657870252,5.4628471009936,-6.670709325528294,-2.296952862556695,2.9579494747768345,7.008848185155406,2
77-0095-01,-43.55886419829001,-16.27748044013513,-12.219300836148738,-12.219384218059938,-2.6609962928605224,-11.187789890286192,-4.611934567029839,-6.990279129874395,-8.936349429176643,5.430036750401073,-6.1721768682459475,-7.598289854899468,-0.6271248430859175,0
77-0095-10,-43.83197882647158,-13.609236212317725,-12.761168660794437,1.6925451336434405,-7.634406886805333,-12.782626586345504,-5.35185055827173,-1.8120494474623257,-15.481171479105102,14.87543823057282,-14.911883164292544,-13.04441059650915,-1.5530511335345067,2
77-0097-01,-42.97537377542356,-18.065272931191895,-12.071811103568772,1.9146931575044719,80.68673581201897,10.752389713756285,-12.981953853791156,7.129198582774199,5.580235360970822,-5.176638426653902,-1.87729758399995,-7.1357369570564835,1.7316563224241006,0
77-0121-02,-43.186612161748556,-17.26334102575842,-11.968302954761484,-0.544534632902938,0.07700345136496134,-3.1674234889579194,-4.81750465832444,-2.713700897267845,4.139136485272078,-1.3201478497404986,-3.0387772192719877,-0.5766264071580703,7.086224613597311,0
77-0121-03,-43.097682230291504,-16.471120037150975,-11.369522013576077,-9.568925566453654,-0.3217018503225595,-4.617082584118536,-1.0668228288802624,-4.455399026388612,2.1166505441795147,2.187306905815419,-0.7887493100824123,2.7926825709865035,6.297490776773446,2
77-0178-01,-42.65228213803018,-14.318745563918394,-11.896324728657383,-5.481385717789098,5.5649840474651295,-3.418863827144245,-5.5726556493536,-2.3656203788664896,12.30017701611328,0.4411976967260409,-0.020143318908978358,0.06855436379981819,7.84024115529388,2
77-0178-08,-43.83921143366285,13.451911750089158,235.63538354194694,10.61603618909881,14.205112283088893,5.077923024892905,5.2117971209405205,2.362702263902812,-10.181777654282447,-12.374686289666132,-8.203922731687898,-1.6557731872543782,2.399327102620963,0
77-0231-01,-43.576911910215934,-13.032102560138991,-11.806306485012318,2.080635491803782,-4.697475973553146,-3.3822215062897296,3.167022228163157,1.3301781641919597,-2.6536962998364366,1.8425768102365678,-0.2453492767507397,0.03174955258818257,3.1394058635385296,0
77-0231-06,-43.54470013213365,-13.808520090338774,-11.959773577973586,-10.394584303754637,-3.1484661121134483,-5.208803446592304,2.6599113937603676,-5.3437845885358595,-1.8423078359133367,-0.23380158371356385,0.4499497835961743,4.542970509422927,-0.2258310564484855,2
77-0233-01,-43.76325785587945,-15.61567211129325,-11.935345207012208,30.532709148821322,-7.014903433747333,-5.799031869943887,-9.86965317123874,3.8168990040749606,-3.798169464028662,10.05866158191296,-7.115554783870715,-5.510129664228169,14.895177898338634,0
77-0233-07,-44.04549936241321,-17.508467514280262,-13.316486109419367,42.46369369236351,-12.035027086271215,-5.008472103085948,-15.489639327190694,5.343492456725531,-0.6266195256123575,3.035662068608074,-5.723174045638323,-3.1047420909918833,9.506352418890785,2
77-0234-02,-36.73945516754223,2.938462758611591,-17.03674013810921,-12.076240529021979,22.426393109114134,-3.364089822831527,-7.049354779762448,3.837787372096937,14.218695731652925,16.97331762759151,-0.08230326829114265,3.8627675147006997,31.213288144997968,0
77-0235-03,-43.57906109838552,-16.60452194106081,-11.359380906488154,-6.060770601011698,-0.1542813642396872,-5.422338221080505,-2.1825542852006086,-1.1583663402685977,2.732163207268056,8.9431834898333,-5.189312491838022,4.490823325402177,4.438861974563162,0
77-0235-06,-33.323193564007,23.77449921305481,-19.8503229319977,-13.1188183579708,12.10271823055176,-1.7833484918940115,-5.205428990570818,1.2469769151165253,18.654928152749665,19.684314576745344,13.320187060839364,19.57083852078482,10.554445910202967,2
77-0247-03,-43.2788697187449,-16.69706577548528,-11.87954620237243,-11.626298055695854,7.109356316994716,-4.121289405772714,-2.26431004794585,-2.1981619243891535,3.227545779449135,4.38981753888282,-6.4633059933923525,-1.0181405230297398,12.553561674510126,0
126-0047-01,-41.905904246269436,4.303721056573233,-16.325043509700684,-20.720560904452785,-14.609666298433634,-42.862638067850355,-37.84624417746409,-64.09721115804616,-67.41460146931787,-29.779128621186683,124.9352386004659,-71.14785539842806,-16.101969761525982,0
126-0047-02,-43.060001640601996,-16.074855591464484,-11.427892486589712,-9.410265350110858,-1.7024254138535073,-4.234875948473844,2.3741893699230054,-1.8679270199387508,3.4074968383417676,6.306054505222092,1.7429440224618606,6.771416563237953,2.273609532477845,2
126-0065-01,-42.70382727333592,-15.891856992646174,-11.594904472256944,-11.74015320504369,-0.6119348438482436,-5.781045754366619,2.4035471727825244,-5.027083260921086,2.1449725928333683,3.1376627908428167,3.6173197872253384,7.588535082165867,5.374220365875924,0
126-0065-02,-43.52293197886767,-16.96089351503999,-9.963001976284303,-2.952573059065492,-4.831921424896332,-0.47687683217472543,5.5104660514134975,-5.838267733283299,7.087322723911847,-1.1747975957512482,-3.5455075868274566,-2.3125840807387257,5.81630799440539,2
126-0072-01,-43.96736552622324,-13.883859275510943,14.593938975843741,-3.845754461908695,5.73647200137641,-4.54224900828432,7.502670125948315,-12.494710114340846,-7.424441789103497,-1.883869828093517,-10.906935888706675,3.3725035060157293,-2.033618063273451,0
126-0072-02,-43.44189083888919,-17.098572642338702,-12.00287646058468,-11.840968174396142,-0.5722549793965017,-5.002979760814243,2.0543632474633893,-2.7482622607411957,-0.0882931884093967,3.81711901686373,-5.721881388358139,-2.4514979518517506,7.588392041003613,2
126-0114-01,-41.598082224851595,-14.532465085212534,-11.424084438044355,-9.838798196335102,-2.8074329215727314,-5.244692507216703,1.2814006778834661,-0.1181798463642525,6.503094174804915,-2.010930497277826,-0.043494817922854034,0.4130153777698554,6.911583176401042,0
126-0114-02,-43.299055604775745,-15.2866650592056,-11.911910959774259,-4.689142233376373,-1.3361541475133907,-2.781023632964696,-2.3357743076113255,-5.721993723661658,8.28066645078994,-5.7888962130049775,-3.1218375700154706,1.2774664155256854,4.469615454266818,2
111-0006-01,-43.2813032736995,-14.856698174956573,-11.572117012086597,-11.697163486490979,1.1986306588112141,-4.240170203337303,-0.9728087349151492,-1.424979348258712,5.6707673061128965,2.002667806086044,-3.5066849481080036,-2.7274126979207756,7.9620426666245265,1
111-0007-01,-43.91358041794246,-13.961085711737667,-12.542125038562911,-14.301759507143435,28.384222929996575,-7.998623678216228,-9.488410932353283,-4.095457127745839,-7.275180627302515,-5.080309526547342,16.09853001633393,-24.11072300093037,-0.1928285029349368,1
111-0014-01,-40.04636064781622,-17.287111520566437,-12.446167759979046,0.7586198408784182,1.724325577030767,-4.229257445565628,-4.258831613979329,0.423998191124594,0.9719594139608816,3.28437993002351,-4.34037304277642,1.3375415076265837,5.112031806672354,1
111-0018-03,-43.30050872552788,-14.625526000927017,-11.879042425616186,-9.466917717270695,-0.7436152055628567,-5.355659298683242,-1.2352113177325765,-1.554733640366964,2.780576847027894,4.253582651092591,-4.673618766269847,0.9898260178896454,5.474023801275385,1
111-0022-01,-43.709655835847926,-14.893379413860119,-11.958560371878868,-8.896192742391518,-7.651604446503218,-7.638069761622453,1.4846241025158111,11.007904968098293,1.4686266507076484,-5.421595529313062,0.2071984564257885,-3.2750024608168835,2.199210697728315,1
111-0025-01,-43.367184832538165,-15.13783393253457,-12.081968951899773,-10.846690213717718,0.3743763393332338,-3.3719035619907434,1.7711455778844414,-4.357669299860887,0.6089946414260123,1.1440178216944359,-2.6094131833414522,0.5568857982371958,8.254950361874016,1
111-0026-01,-43.58601108460695,-16.67472831098932,-10.659003107917028,-8.972532358329369,2.0736585786291846,-4.539107025901843,2.1729236841111614,-6.844534794883412,-1.4797359785952784,-4.257971159840103,1.904695988185509,14.17035221719742,6.001382607823754,1
126-0100-01,-42.58099490139985,-15.733516982116372,-12.259594017745712,8.441007778374802,-7.163128938229114,-7.765061487932779,-6.874904092331833,-0.9463266939015516,-1.8321157766692047,4.457375004628517,-1.8353978128007282,-0.18258918911040248,-0.953049732100816,2
77-0025-01,-43.464576859456955,-16.089572009491015,-9.770351757303565,-8.220158095593053,-1.8972991718129695,-3.4419125215151687,-2.2488364524071827,-2.77428549925475,4.204898243220297,3.4768140453505274,0.4682038748303956,6.766269384441487,7.806404370035323,0
126-0077-02,-43.631919809519104,-3.336190703979712,-10.779847956329638,-7.6886249561828235,7.429582042105916,-3.696044633701109,1.6671531236110317,-3.330361882498675,-1.2990273110597257,-0.24683511414406567,5.35018822692953,10.475952850143575,3.862128823536078,1
126-0078-01,-43.63073631170658,-16.604989420700978,-10.711646976335471,-1.2721287050755041,-0.6181877645995886,-1.7526707766746052,6.771530141126775,0.15584433847146917,1.9641241697639278,14.759278966433072,11.579773878943158,5.332901559952779,-5.030690546078106,1
126-0079-01,-43.45665931858946,-17.633247310013815,-13.325836792667797,19.43392258193046,-5.942508440484801,6.990106912309942,22.308730616649036,3.500740911649929,4.661846129302542,33.525848310200956,23.288327747109392,2.287524639439816,-16.142215526985144,1
