Sample Id,43264,52984,52603,52610,52611,37752,39609,38276,48691,43343,37253,61698,17945,52282,34383,33419,62952,62924,35635,61871,32397,22053,63358,62557,22001,31943,27672,46548,32445,43507,12032,15736,37475,44620,63597,63072,1669,43592,46146,63612,48442,61769,63230,37185,37190,37200,37196,62955,1107,18362,57514,15778,43265,54923,3141,32586,47886,43807,40605,48782,53254,32489,40007,37112,34396,38178,18368,1868,57520,62276,32388,61864,48407,42420,63152,15765,47112,48715,62104,52473,61881,61874,61876,53,62065,52974,42574,31912,52234,46957,35436,22138,40473,35322,40008,53010,40045,57463,37059,48696,15586,18374,1584,62819,63151,1585,48187,47101,594,52944,1361,62071,32553,1444,35432,1898,32452,31932,48990,62485,42370,43378,21151,1516,2342,34445,37058,48454,2125,33983,62890,32807,62889,36850,39378,35669,18394,604,52436,1299,54910,63853,57517,Target
77-0025-01,1.6672,0.2168,0.2139,1.851,2.0942,4.3686,1.1177,0.2624,0.5623,0.5919,1.02,0.4265,1.7326,0.6607,0.2736,0.6389,0.2602,3.4363,4.2223,2.3345,0.1311,1.5986,0.1221,5.2885,0.423,1.2186,0.1654,2.0725,0.301,1.4616,0.2368,0.5483,0.7299,1.3474,0.7876,0.4824,0.304,7.2582,5.5557,0.2035,0.3349,0.2029,0.2404,1.3268,0.5478,0.818,0.2422,11.8892,0.5638,0.0123,4.1275,1.0676,0.7846,1.4119,0.4787,0.57,0.8064,0.6365,0.8409,0.7458,0.183,0.5545,2.1024,0.9226,0.5006,0.7494,0.1729,0.6388,3.9964,0.3379,0.5948,0.5947,0.297,1.2631,0.685,0.9263,0.0607,0.2856,1.4402,1.8916,0.0595,0.2356,2.5191,1.6628,0.4911,0.6617,0.1546,0.0417,6.405,0.459,4.0859,1.0421,0.4445,8.3825,18.7106,0.6763,0.0518,0.1076,0.1736,1.4549,0.9571,2.0375,0.9669,0.5607,0.0611,0.7227,0.4231,0.7222,2.617,1.0254,1.5999,0.7026,0.2164,0.9402,0.5022,0.4129,0.7902,0.1561,0.5116,0.3898,0.4289,4.8695,1.0767,0.4521,0.5843,2.314,0.3097,1.5555,0.1078,0.9489,0.5526,0.4245,1.072,5.4908,0.9248,0.2172,0.7778,1.4387,1.258,0.1933,0.5467,0.3174,3.4784,0
126-0114-01,5.7669,5.7793,2.1032,2.7261,2.6036,3.3644,0.1435,0.2624,12.4952,10.3924,2.3733,1.2415,0.5449,2.2246,0.14,1.0586,4.5675,1.4821,0.8986,7.3417,0.6827,2.015,1.4968,2.1559,0.6909,0.2505,2.9383,1.0705,0.1492,0.7005,0.2368,0.3285,0.4521,0.797,1.0025,0.8664,6.1627,2.3907,3.0295,0.3269,0.9026,0.4867,0.6693,0.0921,0.2711,0.1561,0.2422,0.0312,0.154,2.6285,2.6373,2.6297,0.9313,0.7201,1.2636,1.3217,1.7176,1.2487,1.5734,1.9868,0.183,0.6935,0.4687,1.0013,0.0923,0.761,19.7875,3.4826,5.352,0.8614,1.2704,1.3336,0.8148,3.503,1.4638,0.3129,0.1708,0.3114,2.0238,1.3075,0.1485,0.7995,0.091,1.6483,0.5582,0.2089,0.6067,0.534,1.6146,10.7432,5.5423,7.2472,1.6894,7.411,2.0534,2.999,1.0523,0.1076,0.1736,1.6543,10.4437,4.4687,0.4106,0.7107,0.3245,0.1334,1.3616,0.8341,2.1773,0.9636,1.4935,1.2345,0.5207,0.0167,0.2133,1.1283,0.4185,0.1561,6.9847,19.801,0.0425,0.1821,1.5304,1.068,1.2497,0.6554,0.3638,0.8356,0.4359,0.7246,0.6551,0.5562,1.0492,1.0,1.0094,0.7895,0.8451,0.14,0.7154,0.1933,0.5221,0.1389,2.5435,0
126-0114-02,3.1066,0.5227,2.5225,2.059,1.9256,0.6323,0.1433,1.063,8.9249,7.5429,2.7669,2.192,4.225,2.0387,0.14,1.4788,5.8239,0.6318,0.8668,11.7247,0.459,0.8775,0.3276,0.8894,0.7694,0.0564,1.9823,0.3055,0.1492,2.4217,0.2368,0.3285,0.4539,0.7094,0.8222,4.926,5.386,0.5592,0.2001,0.4369,1.2187,0.2665,0.2404,0.0562,0.2865,0.1561,0.2422,0.0312,0.154,0.3103,1.0006,1.0,0.9721,0.6833,1.8376,2.6708,2.7416,3.5328,1.0672,5.2791,0.183,2.2632,0.4687,7.204,0.0923,1.4861,7.8336,0.299,0.8513,1.4992,0.9129,2.4135,0.297,0.0805,1.2933,0.3129,0.6421,0.9648,0.4991,1.0075,7.7276,0.3445,0.1852,1.3033,1.1247,0.2089,0.3439,1.3797,2.8073,0.4015,1.4492,2.2414,1.5867,8.71,1.6693,2.8067,0.0518,0.1087,4.6524,1.2961,1.1,14.8476,0.5499,1.0,1.3848,0.1334,4.8436,0.7125,0.9941,1.2051,4.7322,1.1281,0.2164,0.0744,0.2133,0.6463,0.6105,0.1561,4.9415,28.0189,0.0425,6.4957,3.0502,1.7344,6.0075,0.1519,2.9911,1.3379,0.6434,1.7367,1.1058,1.8335,0.7285,2.6884,0.8671,0.0121,9.1841,0.1676,0.7497,0.1933,1.2921,0.704,9.2364,2
126-0149-01,1.3124,6.56,1.3916,1.1336,1.3385,1.094,0.2488,1.4552,0.0805,0.2139,0.543,0.683,1.1502,0.7195,3.8765,0.6747,0.6046,0.5364,0.6339,1.0757,1.3868,0.9954,0.3717,1.019,2.3233,2.4975,1.1554,3.7969,1.3119,1.2751,0.2368,0.3285,1.1672,1.3037,0.646,0.6223,0.2801,1.8115,0.7655,1.299,0.8781,0.9422,0.8003,0.1115,0.231,0.1561,0.2422,0.0312,0.4987,0.0874,1.049,0.7006,1.2764,1.0135,0.3482,0.5658,0.651,0.5632,1.6908,2.7687,0.183,0.5378,0.4687,1.4988,0.4569,1.7852,0.7217,0.5747,3.8082,0.2854,0.3853,2.2148,1.8936,2.4538,1.1698,0.3129,2.1125,0.3871,0.3802,1.3618,0.3877,0.35,1.2579,0.1851,1.9401,0.2109,0.3342,0.1525,3.109,0.4015,2.1573,1.1185,1.0865,2.868,0.8438,0.757,0.0518,0.1076,1.0103,1.2897,1.0,2.6155,0.781,1.1207,3.2179,0.2636,0.318,2.6937,1.3194,1.1674,4.5587,1.1579,0.6147,0.3212,0.2133,1.2642,0.9289,0.1561,0.4959,0.3898,1.2665,0.1821,0.6909,0.3503,0.8468,2.9071,1.1054,37.1352,2.4796,6.4547,12.87,8.4544,7.2152,5.1427,0.4028,0.1948,0.9658,3.5652,0.3419,0.4229,1.6129,3.2736,1.2357,0
77-0097-01,0.8802,0.3423,0.1616,0.5387,0.4883,0.5182,0.9712,1.1193,1.0092,1.0557,0.9873,0.5955,0.8243,0.2929,0.14,0.0829,0.4962,0.1617,0.2238,0.1037,0.3855,2.6785,2.9953,0.2512,0.8899,0.5174,0.1087,0.2615,2.305,0.2958,0.2368,0.3285,1.0562,0.2457,0.4707,61.8525,0.8851,1.3248,0.3392,0.5469,0.3436,0.2029,1.1377,1.4859,1.1885,0.397,0.2422,6.8363,0.154,1.0001,2.4213,1.0212,0.549,0.5071,1.0924,0.7786,0.851,0.7107,0.6522,0.1403,0.183,0.417,0.7656,0.6036,5.3791,0.8875,0.1729,1.3312,0.3817,1.5389,3.0065,0.2325,0.297,0.3816,1.0147,1.6131,0.0607,0.1091,0.4562,2.3247,0.5792,0.2356,2.0418,3.0923,0.0995,4.3407,0.7776,1.995,0.0157,0.9205,1.0003,0.7179,1.1101,0.1402,0.4417,0.3847,0.0518,6.8147,0.1736,1.291,2.9384,2.7823,60.0937,1.0795,0.3023,0.1334,2.9197,0.1827,0.3614,0.7464,0.6878,0.7688,1.212,1.3671,1.1891,0.4273,0.8983,0.2788,0.0607,0.3898,0.0425,0.6104,0.978,1.0307,1.2781,0.9058,2.8921,0.9503,0.1078,0.0595,0.0844,0.0815,0.1634,0.1362,3.0602,0.4729,0.9403,0.6148,2.5689,0.1933,1.014,2.8297,0.7572,0
77-0231-01,0.8056,4.5557,1.0341,1.5175,1.4293,0.6813,0.7481,0.2624,4.7534,3.6117,1.5231,0.979,1.8108,2.9936,0.6142,0.349,0.1933,1.1418,0.903,1.1682,0.491,0.4512,0.8959,1.3765,0.9958,13.4991,2.5457,0.8445,5.0452,1.7669,0.2368,0.3285,3.8136,5.3115,9.169,0.7555,2.6694,0.5554,0.1544,2.0938,5.1494,0.7629,0.4367,1.3195,1.1186,0.76,0.4677,0.0564,0.154,0.0499,1.1604,0.8071,1.1043,1.0419,0.3578,0.4332,0.5734,0.5831,1.1135,1.0,0.4971,1.0,0.4687,0.8229,4.4887,0.6475,0.1729,0.9842,0.3817,1.1909,0.9205,11.1227,11.8553,0.0381,0.9685,0.3382,1.4006,1.1532,1.0683,1.9578,0.585,1.7261,1.9016,0.5502,1.4035,0.2089,2.3268,1.2806,0.5149,0.4015,6.7858,0.6351,1.6143,0.9335,3.3286,0.6854,0.0518,0.8808,0.3716,1.0,1.9792,14.4545,0.8633,0.5948,0.6727,0.1334,0.6462,4.0248,1.3373,1.3155,1.7744,0.9507,1.3662,0.9166,0.8335,1.4339,2.2227,0.1561,9.5236,1.0,0.0425,10.1591,2.2436,1.2352,0.3811,4.4318,0.8275,2.2223,1.1462,0.5406,0.5256,0.9828,0.8735,0.1362,0.4128,1.6855,1.177,1.4925,0.6414,2.9574,0.5899,0.2204,0.6125,0
77-0231-06,0.6452,1.414,1.9403,1.1059,0.9474,0.9721,0.0363,0.2624,0.4712,0.5839,0.7355,1.211,2.8643,0.2929,0.3262,1.8967,0.1933,0.2933,0.2238,0.4576,1.5336,0.1634,0.7644,0.2747,1.6004,0.2333,0.4072,1.3018,1.3629,1.1925,0.2368,0.3285,1.3484,5.0431,3.2137,0.4801,1.6157,0.6976,0.316,1.0072,0.3613,2.2542,0.2568,0.1856,0.2809,0.1561,0.2422,0.153,0.154,0.1219,0.9502,0.3599,0.7168,1.3561,0.2214,0.5222,0.5521,0.1287,1.4543,2.3445,2.3537,0.7296,0.4687,1.5717,0.7025,0.7015,1.2721,1.4698,0.7485,0.6996,1.8564,16.7975,16.9822,5.1243,1.1382,0.3129,2.0358,2.0254,0.3433,1.0297,0.1057,1.7513,1.8549,0.4967,1.6255,0.2089,0.6961,1.1573,0.2019,4.7135,1.7075,0.1961,23.417,0.8522,0.4212,0.2939,0.0518,0.1076,0.2786,1.6359,1.1307,0.8067,0.317,0.5577,0.7132,0.2106,0.9566,0.6625,0.3614,1.5639,2.1653,2.2638,0.8379,1.4299,0.2133,2.4998,1.5309,0.1561,3.5451,0.3898,0.0619,9.8947,1.0805,0.7839,0.7282,0.2704,1.6012,2.5075,1.6901,0.9169,2.9017,2.6156,1.5666,0.1362,0.3915,3.7589,0.9513,0.0575,0.3085,2.5822,1.1861,1.2908,3.0247,2
77-0233-01,0.9414,0.5294,0.9122,0.2709,0.2705,0.9083,1.7705,0.8993,0.0805,0.0892,0.1614,0.5761,0.4605,0.7389,1.8262,1.6384,0.1933,1.192,0.6597,0.541,0.1311,0.9257,2.1568,1.3876,0.18,42.5,0.5595,0.3137,0.5762,0.8981,0.2368,0.3285,0.1976,0.3818,0.0803,0.3472,0.1461,0.4919,0.416,0.2035,1.0479,0.2029,0.5639,1.0247,2.2391,2.235,3.1568,0.0312,0.154,1.5189,0.8311,0.3599,0.8597,2.6004,0.9053,0.7887,0.7083,0.5647,0.5836,0.092,0.183,0.7146,1.7184,0.8927,1.192,0.5159,0.1729,1.3817,0.4925,1.917,1.7385,0.5347,0.297,0.0381,0.6285,1.5019,0.549,0.6342,0.5108,0.3973,8.6248,0.2356,0.5385,1.5713,0.1836,6.0738,0.1546,0.7304,0.4545,2.3508,0.4366,0.8308,0.2305,1.3275,0.2927,0.2939,0.0518,0.2282,0.1736,1.0353,0.5277,5.2208,2.2315,2.0046,0.0611,0.1334,0.7491,18.2961,0.3614,0.1976,0.5789,1.2088,0.4017,0.2383,1.1287,0.4579,1.6413,0.1561,0.4176,0.3898,0.0435,0.1821,0.2032,1.356,0.7731,7.7007,0.584,0.8254,0.1078,2.503,2.2813,1.4103,0.5006,0.7309,2.94,0.1571,0.9842,1.0,0.6577,2.1697,0.3898,0.1389,0.3521,0
77-0233-07,0.763,1.2988,1.0834,0.5197,0.5536,0.3161,1.2655,0.6152,0.1719,0.3357,0.1777,0.4978,0.5075,0.5828,0.7492,0.6962,0.1933,1.369,1.1974,1.0466,0.1311,0.8575,1.4621,2.4532,0.3235,51.2621,0.4135,1.2888,0.5928,1.8053,0.2368,0.3285,1.1573,0.2796,0.0423,0.4167,0.184,0.5359,0.1544,0.2035,0.24,0.2029,0.2404,1.1605,1.4891,2.5834,1.8451,0.0312,0.154,0.0123,0.8419,0.3599,0.8303,1.0,1.2822,1.1025,1.1026,1.0,0.9717,0.4994,0.183,1.0459,0.4687,1.4094,1.0,1.0719,0.9979,0.9977,1.4525,3.1,1.0,0.7482,0.4198,0.0381,0.6538,0.7136,0.3171,0.5036,0.9888,1.1739,23.2289,0.2356,0.9264,1.699,0.5507,2.2721,0.6937,1.8325,2.3575,0.4015,0.556,1.1439,0.4097,1.3816,2.0547,0.2939,0.0518,1.1297,0.1736,0.4093,0.5288,4.7954,4.0144,1.4301,0.0611,0.266,0.1916,17.3444,0.3614,0.5478,0.7955,1.1395,0.6574,0.6358,0.6929,0.9689,1.5778,0.7248,0.9426,0.3898,0.3736,0.1821,0.3066,1.59,0.7701,9.7792,0.3748,0.7677,0.1686,1.8911,3.6598,1.8323,1.9836,1.7589,1.7734,2.5257,0.7909,0.7475,0.7572,1.3482,0.3593,0.1389,0.6896,2
77-0234-02,5.0801,0.0857,0.1616,2.3176,1.8737,2.176,1.1874,0.2624,0.3218,0.1317,0.1614,0.2798,0.3753,0.8022,0.14,0.2753,0.356,0.1617,0.2238,1.3807,0.1311,1.6883,11.2164,0.0624,0.6242,0.0564,0.1087,0.4679,1.5392,2.3251,0.2368,0.4138,0.1976,0.0558,0.3113,2.1731,0.4274,0.4917,0.1944,0.2035,0.0249,0.2029,0.7685,3.2195,5.7793,1.4211,1.0914,0.0312,0.154,0.2024,1.1498,0.3599,0.9421,0.6324,1.8178,1.2626,1.7215,1.8057,1.0559,0.0562,0.183,0.5263,0.4687,0.6701,1.717,0.8473,0.1729,2.292,0.3817,2.7116,3.2776,0.6397,0.297,0.0381,0.8658,0.3129,0.0607,0.1091,1.0,0.2995,0.0595,0.2356,0.091,6.3848,0.7193,6.9465,0.1546,1.8349,0.3318,4.0356,0.4266,0.3511,0.215,1.132,0.2088,0.2939,71.9497,0.3025,0.1736,1.5694,0.4841,0.266,15.5151,3.5319,0.0611,0.1334,3.9836,0.1056,0.3614,0.598,0.2034,0.7223,1.1873,0.0167,1.7471,0.2106,0.4185,0.1561,0.0607,0.3898,0.0425,0.1821,0.2178,3.861,0.7868,0.0184,0.1958,0.4082,0.6549,0.3749,0.0805,0.0933,0.1634,0.1362,1.8939,1.5286,0.8509,0.4834,1.1764,0.1933,0.1588,0.1389,0.4308,0
77-0235-03,0.8455,0.2013,0.6233,0.7933,0.6408,1.9025,2.5184,0.4726,0.3524,0.7321,0.5249,0.9655,1.3766,0.7966,5.4944,1.9597,0.252,0.5598,0.6177,0.2255,0.4595,0.9058,0.2931,0.9347,0.5435,6.2056,0.1372,0.6524,0.8592,1.042,0.2368,0.3285,1.1991,0.2713,0.7536,1.5688,0.6967,2.4858,1.5687,0.905,2.2268,0.4584,0.9508,0.4311,13.9601,26.1531,12.909,12.2295,0.2271,1.5562,0.8983,0.5181,1.1017,0.5045,1.9768,2.4712,2.3533,2.6195,0.7347,0.679,0.6074,1.5284,0.4687,0.6947,0.5657,1.0245,0.6464,2.0026,2.2994,1.1683,0.9276,1.92,1.6759,1.1088,0.6033,1.1207,0.8986,0.7322,1.2668,0.7072,1.3198,0.5895,1.5457,0.3099,1.1184,0.9841,2.5208,2.576,0.3017,0.9265,0.678,0.7143,2.1877,0.2001,1.4995,0.2939,0.0518,1.1764,0.9709,1.304,0.9806,0.5577,1.8111,1.3199,0.9798,1.5006,0.1916,2.3652,0.6101,0.9265,0.6593,0.8908,0.875,2.8593,16.1944,0.9488,1.2051,0.9614,0.5235,0.3898,1.0329,0.4648,0.5249,1.1317,0.4842,2.147,0.6757,1.1772,1.4539,0.4289,0.1459,0.5031,1.1861,0.1806,1.203,3.5606,0.9774,0.5725,0.9275,0.5037,1.2306,0.3652,0.9158,0
77-0235-06,1.6442,0.0857,0.4659,1.0762,0.9553,11.9893,2.8803,0.2624,1.4978,1.695,0.7371,0.9843,0.2488,0.3703,2.7389,1.1476,1.8382,0.5263,0.8636,0.237,0.1311,2.0656,1.5098,0.9242,0.3972,0.0564,0.4036,1.1342,2.0141,3.2691,0.2368,0.3285,1.0969,0.1895,0.4751,15.8307,0.9599,3.0574,2.4669,0.2485,3.0911,0.2029,0.5519,0.2225,1.1541,1.6321,0.3396,3.368,0.154,0.059,0.9903,0.3599,1.2532,0.4213,0.7986,0.7746,1.6686,0.9513,1.1296,1.2456,0.183,0.7399,0.4687,1.036,2.9258,1.6194,0.1729,3.42,0.4191,1.5651,1.6256,0.4938,0.297,2.9434,0.7469,1.5595,0.0607,1.0222,5.1272,0.6993,3.0013,0.2356,0.6194,0.4591,1.0,2.0425,1.2584,1.0657,0.1791,27.6787,0.9411,0.3824,1.4731,0.1898,4.3155,0.4188,135.1082,1.1669,0.1758,3.6444,0.9027,0.376,3.8767,0.9003,0.1393,1.248,1.4783,0.2402,0.3614,2.3637,0.3126,0.9466,0.9464,1.1303,1.0,0.4535,0.8159,1.0386,0.0607,0.3898,1.3312,0.1821,0.7441,1.0,1.2831,0.2492,0.6295,0.7317,1.0,0.6687,0.4895,0.8332,0.4854,0.1362,1.7882,1.9971,1.0972,2.5426,1.1376,4.3979,0.5154,0.4603,0.4998,2
77-0247-03,1.8056,0.0857,0.1616,1.3243,1.5163,0.6084,1.8108,1.0,1.0,1.322,0.3576,0.8243,0.3523,1.4039,0.643,0.125,0.5019,0.1617,0.2238,0.4355,0.1311,1.6064,3.1215,0.1023,0.993,0.5256,0.1173,0.4605,1.9695,0.6608,0.2368,0.3285,0.1976,0.5646,0.8661,3.2697,0.8455,1.2426,1.1612,0.2035,9.5101,0.2029,5.0658,2.9002,1.6401,1.0112,1.0974,1.5501,0.154,2.599,1.06,1.4231,0.4266,0.5206,0.7,0.6884,0.9925,0.5228,1.2613,0.0562,0.183,0.5305,0.4687,0.557,7.6731,0.331,0.7143,1.7152,0.3817,1.8207,2.4818,0.2837,0.297,0.4041,0.998,0.3369,0.1332,0.1091,2.1857,0.7225,0.123,0.2356,0.091,1.9306,0.0995,1.0159,0.2123,0.7834,0.1134,8.5242,1.0785,0.8194,0.9731,0.2592,0.5433,0.2939,0.0518,1.3817,0.1736,0.3904,0.5232,0.6283,4.8206,1.3213,0.0611,0.1334,2.2838,1.1692,1.5345,0.722,0.9883,0.9134,0.9247,0.0167,0.2133,0.5042,0.7921,1.2665,0.462,0.3898,0.0425,0.1821,0.2132,0.6193,2.2839,1.4846,0.136,0.7874,0.1078,0.441,0.1721,0.0857,0.1776,0.1362,4.0963,0.3085,1.0658,0.0575,1.3978,0.1933,0.1588,0.1389,1.6108,0
77-0041-02,0.8745,0.0857,1.467,0.7484,0.786,0.3912,1.7957,1.3906,17.6824,11.898,1.7228,1.4056,1.094,0.7133,0.77,1.0,0.8852,2.6007,2.0038,0.6502,0.8901,0.6409,0.5432,3.8429,2.2885,0.0564,4.1933,1.4645,0.1492,0.2958,0.2368,0.3285,1.8759,5.6697,1.2033,3.5247,4.8631,2.3028,4.1237,0.3619,4.4032,0.7184,1.0268,2.3707,1.034,0.9018,0.2422,19.5071,0.154,4.2183,1.0436,0.9621,1.1714,0.5257,0.9672,0.8496,0.8947,0.7237,0.8662,1.6956,0.8362,0.5913,296.2328,0.8066,0.3115,1.8709,1.0627,1.1191,0.5675,0.4612,0.552,1.3142,1.0155,0.3236,0.9935,1.0,26.582,0.4805,0.705,0.9047,0.0595,1.6525,2.2204,0.5371,0.4549,0.2089,0.906,0.2547,0.7783,2.5393,1.0965,5.3513,3.6273,1.0548,0.9559,1.0238,0.0518,0.204,1.1611,1.3888,2.528,0.4675,1.1307,1.7202,1.0696,0.6439,1.9502,1.3101,0.5122,0.9363,1.7682,1.2444,0.8968,4.6547,1.1705,2.8356,1.0185,0.1561,1.5905,0.3898,0.5066,0.1821,1.5211,0.6547,2.3612,0.983,2.2148,1.2329,0.7866,0.9094,1.0651,1.1454,1.0,0.9013,0.5632,3.2304,1.2481,0.3646,0.4714,23.868,3.187,1.9899,4.8203,0
77-0041-04,0.4127,0.2798,0.4647,0.703,0.7322,1.1477,0.8288,0.2624,4.4441,2.5458,1.0834,0.7182,0.7257,1.0387,0.3055,1.013,0.1933,0.9988,0.7144,1.3596,0.2743,0.6729,0.1221,2.5088,0.3829,0.2315,0.6284,0.4926,0.1492,0.7685,0.2368,0.3285,1.076,1.8948,0.47,1.0936,1.1558,0.4806,0.5357,0.2035,0.8449,0.2029,0.2404,0.7424,0.7395,1.0936,0.2422,0.0312,2.1559,0.9125,0.9638,0.7034,0.8372,0.8929,1.1151,1.5244,1.5214,1.4146,0.8861,1.7633,0.183,0.6299,0.4687,1.1325,0.0923,2.1613,0.9234,1.0141,0.6941,0.5485,0.3884,1.1763,0.9826,1.3998,1.0577,1.463,0.4319,0.2974,0.8272,0.9329,0.0595,0.2356,1.6153,0.4137,2.1953,0.9355,1.7362,0.5814,2.5283,3.1207,1.1815,5.7645,1.1772,1.2482,1.9624,0.9112,0.0518,0.1076,0.7301,1.3454,0.7108,0.52,0.3367,0.8606,0.2038,7.0201,0.83,0.9021,0.4776,0.7898,0.7765,0.5199,0.6112,0.8986,1.3205,0.815,0.7959,0.1561,0.0607,0.3898,2.792,0.1856,0.8519,0.7439,1.7205,0.6945,3.9959,8.8056,3.5298,2.5485,2.5066,5.6043,3.4811,4.8627,0.5802,0.1578,1.096,1.873,0.5163,0.1933,25.5151,18.6901,0.3182,2
77-0095-01,0.9402,0.4694,0.8165,0.5129,0.47,0.3161,1.235,0.2624,0.0805,0.3971,0.4015,0.7881,0.9221,0.5666,12.5365,7.5577,0.5238,0.8267,0.4382,0.9668,0.1311,0.7786,0.4277,1.2808,0.187,0.8231,0.8403,0.3462,0.4364,1.3385,0.2368,0.3285,0.3178,0.713,0.3943,0.6882,0.3088,0.1296,0.1544,0.2035,2.5964,0.6262,1.1264,6.2017,0.7484,0.5938,0.4673,1.0,0.154,0.0313,0.9656,0.3599,0.8578,0.7627,0.7004,0.7213,0.9398,0.6154,1.4754,0.0562,0.7964,1.2594,0.4687,1.6027,0.2404,1.162,0.4061,0.8001,4.6429,0.6953,0.4151,0.6469,0.4778,0.0381,0.8911,0.3129,0.5051,0.3388,0.7717,0.6606,0.5119,0.2356,5.4879,0.5027,0.8975,0.2089,0.1546,0.1394,1.4849,0.4015,0.4249,2.1558,0.9119,0.7964,0.8772,0.2939,0.0518,0.1076,0.1736,0.8099,0.5383,0.5924,0.5726,0.5811,0.0611,0.1854,1.0978,1.458,0.4313,0.7612,0.3518,1.0546,0.8051,7.1423,0.2133,0.686,2.4609,0.1561,0.0607,0.3898,0.1379,0.7677,0.4831,0.7114,0.5578,0.5785,0.4743,0.8166,0.4071,0.5288,0.4644,0.2545,0.1634,0.3382,0.4689,0.9309,0.9651,11.4273,0.6678,0.1933,0.1588,0.1389,1.3488,0
77-0095-10,1.8728,2.9901,1.1574,0.4617,0.5513,1.3704,3.2413,1.083,0.0827,0.5288,1.7593,1.2405,0.5732,0.8005,17.1404,3.375,1.1832,0.1617,0.2238,0.326,1.963,1.0066,0.4567,0.1173,1.0,15.1638,2.1098,0.8141,0.3651,0.2958,0.2368,0.3285,0.9156,2.6017,1.1402,0.7808,0.4731,0.0725,0.1544,4.3871,2.8913,1.8351,0.4556,16.2927,1.4565,1.6027,1.7267,0.0312,0.8254,1.5179,1.0198,1.0337,1.3089,1.0633,1.1529,1.3409,1.2379,1.2694,0.9774,0.5118,1.8432,1.2355,0.4687,1.7861,0.8985,2.1586,1.902,1.6149,12.0721,0.5188,0.3282,0.6777,0.3946,1.4715,0.7409,0.3129,4.0537,3.4522,1.977,1.1241,1.1659,0.2356,3.0265,1.8325,1.2995,0.2089,0.4057,0.475,1.4376,0.4359,2.1651,0.8693,0.6493,0.74,0.6759,0.7549,0.0518,0.1076,0.6355,0.7748,0.636,0.9779,0.9384,0.4446,0.3925,2.8515,0.3879,11.3437,0.3614,1.1854,0.6623,0.5796,0.2164,2.8101,0.2133,0.7508,0.4832,0.1561,0.9915,0.3898,1.0,0.3258,1.7369,0.8192,0.5639,4.0808,0.4451,1.0573,0.8448,1.1914,0.7585,0.836,2.2035,0.9101,0.7154,3.6979,0.9321,7.7145,0.8221,3.5397,0.4828,0.1389,0.6708,2
77-0121-02,0.8756,0.3875,0.5716,1.0434,0.9596,0.3161,1.8266,0.5768,4.8256,3.2716,0.3812,1.506,0.6086,0.4798,0.14,0.3214,2.407,0.5505,0.2238,0.995,1.3382,1.5213,1.4176,0.6086,0.722,8.5714,0.246,2.5424,0.4756,2.0379,0.2368,0.3285,0.4045,0.3546,0.4725,6.5717,1.604,0.2781,0.1544,0.9928,0.3707,0.4574,0.3957,0.6827,0.7213,0.4289,0.2422,0.0312,1.3516,0.0123,1.2253,0.3599,1.032,1.2299,0.7844,0.9409,0.9753,1.0879,0.6891,0.6378,0.183,0.992,0.4687,0.8494,0.0923,0.8703,0.2843,0.8847,0.3817,1.0,0.6493,0.9991,0.7334,1.2677,1.0,0.3679,0.0607,2.1407,1.1848,0.2995,8.3436,0.2356,0.3984,1.9275,0.5207,0.2089,0.4813,0.4048,2.3907,1.1555,0.3889,0.975,0.4244,1.0691,1.2935,2.803,0.0518,0.7098,0.4608,1.0005,2.7141,1.498,0.6212,0.5517,0.7894,0.6273,0.4156,6.833,0.6984,0.9069,1.0117,1.0865,0.8153,0.5721,0.5169,0.6262,0.5939,0.1561,0.0607,0.3898,4.0897,0.3895,0.5407,0.8025,1.2794,4.728,1.8202,0.9415,0.3014,2.0057,1.5303,1.3267,0.9269,2.8835,1.5666,0.087,0.9712,0.0575,3.477,0.2274,0.5571,1.061,0.3182,0
77-0121-03,0.7355,0.2246,0.4445,1.002,0.9228,0.3161,1.7667,0.5681,0.4014,0.4972,0.5485,1.5377,0.9608,2.3838,0.4067,0.2767,2.1954,2.7548,1.4765,0.722,1.4763,0.7719,1.4635,3.2887,1.0042,0.8057,0.1806,0.6139,0.3849,0.8053,0.2368,0.9742,0.9456,1.0521,1.0158,1.3451,0.3483,1.8859,1.1739,0.8658,3.0115,1.9169,0.5564,0.4035,0.7259,0.3357,0.2677,0.0312,2.8697,1.0016,1.6102,0.6789,0.7788,1.8726,1.0681,1.0271,1.0406,1.2488,0.6286,0.822,0.1878,2.8358,0.4687,1.0,0.1382,0.6871,0.7515,0.7181,0.3817,1.6564,1.0915,0.8162,0.297,1.3423,0.8975,0.9519,7.9321,0.4619,0.8413,0.9643,2.5231,0.2356,0.6208,1.9819,1.0513,0.2089,4.8288,1.2852,1.699,0.7739,4.2012,1.2968,0.755,1.0086,1.0495,0.2939,0.0518,2.6418,1.9379,0.679,1.8192,0.485,0.308,0.6545,1.6435,1.4191,1.0883,2.2128,0.3614,0.8724,0.4308,1.3788,0.8432,1.3139,0.8037,0.5646,2.0924,0.1561,0.0607,0.3898,2.0884,0.1877,0.6084,1.925,2.6415,1.0034,0.4678,0.7512,1.0941,1.9172,2.3299,1.1343,1.3833,2.2858,1.2032,0.9582,1.1843,1.672,1.9094,0.1933,1.0171,1.7517,0.5979,2
